price,vol,time
11.48,88057,09:31
11.49,25212,09:32
11.61,26790,09:33
11.55,20139,09:34
11.56,13678,09:35
11.25,26241,09:36
11.33,20886,09:37
11.33,11840,09:38
11.3,10771,09:39
11.38,7805,09:40
11.32,4954,09:41
11.25,9434,09:42
11.22,14688,09:43
11.25,4867,09:44
11.22,4543,09:45
11.2,7837,09:46
11.2,9560,09:47
11.27,3073,09:48
11.27,4449,09:49
11.2,4050,09:50
11.24,4709,09:51
11.25,2180,09:52
11.23,3486,09:53
11.26,2525,09:54
11.24,4972,09:55
11.24,2687,09:56
11.18,4266,09:57
11.21,2881,09:58
11.24,3781,09:59
11.25,1693,10:00
11.25,3806,10:01
11.23,2854,10:02
11.4,6458,10:03
11.43,8175,10:04
11.35,3978,10:05
11.42,4291,10:06
11.33,3320,10:07
11.33,1434,10:08
11.31,1840,10:09
11.37,1323,10:10
11.35,1026,10:11
11.34,1290,10:12
11.32,1179,10:13
11.29,1834,10:14
11.25,2157,10:15
11.3,1570,10:16
11.34,2117,10:17
11.31,3112,10:18
11.33,1535,10:19
11.42,3189,10:20
11.4,2760,10:21
11.38,1760,10:22
11.36,1039,10:23
11.34,465,10:24
11.35,1477,10:25
11.26,3809,10:26
11.31,2177,10:27
11.3,724,10:28
11.27,1632,10:29
11.28,1142,10:30
11.29,1312,10:31
11.29,1409,10:32
11.29,1555,10:33
11.22,3941,10:34
11.27,1421,10:35
11.29,614,10:36
11.24,1194,10:37
11.21,3249,10:38
11.23,3866,10:39
11.16,6354,10:40
11.18,3660,10:41
11.15,4931,10:42
11.15,6909,10:43
11.17,1799,10:44
11.17,1617,10:45
11.14,1923,10:46
11.14,1810,10:47
11.16,1937,10:48
11.18,1970,10:49
11.23,777,10:50
11.19,1012,10:51
11.17,1409,10:52
11.19,1644,10:53
11.23,622,10:54
11.17,1733,10:55
11.2,2008,10:56
11.25,1355,10:57
11.25,1355,10:58
11.24,808,10:59
11.21,633,11:00
11.21,442,11:01
11.18,608,11:02
11.17,718,11:03
11.17,971,11:04
11.19,803,11:05
11.24,1860,11:06
11.23,1317,11:07
11.23,610,11:08
11.18,575,11:09
11.2,555,11:10
11.23,962,11:11
11.23,819,11:12
11.22,964,11:13
11.21,360,11:14
11.19,643,11:15
11.22,533,11:16
11.22,200,11:17
11.22,506,11:18
11.2,530,11:19
11.2,552,11:20
11.17,3186,11:21
11.09,9416,11:22
11.14,1292,11:23
11.08,12896,11:24
11.14,5307,11:25
11.12,859,11:26
11.11,1443,11:27
11.12,804,11:28
11.18,964,11:29
11.15,661,11:30
11.18,2434,13:01
11.16,735,13:02
11.2,557,13:03
11.24,1706,13:04
11.22,990,13:05
11.22,697,13:06
11.26,3777,13:07
11.25,2187,13:08
11.25,586,13:09
11.26,419,13:10
11.3,1064,13:11
11.26,1346,13:12
11.23,487,13:13
11.25,478,13:14
11.19,953,13:15
11.21,773,13:16
11.22,394,13:17
11.23,385,13:18
11.25,378,13:19
11.27,1001,13:20
11.23,1226,13:21
11.22,410,13:22
11.23,1127,13:23
11.23,671,13:24
11.22,987,13:25
11.19,905,13:26
11.18,719,13:27
11.21,970,13:28
11.22,276,13:29
11.21,543,13:30
11.21,664,13:31
11.19,316,13:32
11.18,774,13:33
11.21,599,13:34
11.24,1030,13:35
11.23,920,13:36
11.2,967,13:37
11.24,658,13:38
11.27,1334,13:39
11.27,2967,13:40
11.27,439,13:41
11.31,1416,13:42
11.26,1075,13:43
11.29,764,13:44
11.26,1198,13:45
11.29,736,13:46
11.28,2137,13:47
11.28,2746,13:48
11.28,1612,13:49
11.3,3536,13:50
11.29,814,13:51
11.22,1792,13:52
11.26,690,13:53
11.22,2549,13:54
11.26,376,13:55
11.23,575,13:56
11.22,1195,13:57
11.24,428,13:58
11.24,381,13:59
11.25,791,14:00
11.21,1693,14:01
11.2,1387,14:02
11.22,1599,14:03
11.24,657,14:04
11.24,1100,14:05
11.24,1478,14:06
11.22,746,14:07
11.24,253,14:08
11.24,225,14:09
11.24,698,14:10
11.23,572,14:11
11.2,1612,14:12
11.2,784,14:13
11.22,744,14:14
11.21,361,14:15
11.19,1524,14:16
11.19,1453,14:17
11.21,946,14:18
11.2,1121,14:19
11.21,2291,14:20
11.17,1449,14:21
11.22,1838,14:22
11.21,878,14:23
11.24,1066,14:24
11.23,776,14:25
11.23,578,14:26
11.23,1291,14:27
11.28,959,14:28
11.25,1834,14:29
11.26,634,14:30
11.27,1094,14:31
11.25,1061,14:32
11.19,2340,14:33
11.24,2972,14:34
11.36,5763,14:35
11.32,5916,14:36
11.46,6878,14:37
11.43,9835,14:38
11.44,12145,14:39
11.4,7355,14:40
11.4,3876,14:41
11.4,4630,14:42
11.33,5874,14:43
11.38,3261,14:44
11.36,1830,14:45
11.35,3398,14:46
11.32,1716,14:47
11.31,2820,14:48
11.3,2161,14:49
11.32,2266,14:50
11.33,1898,14:51
11.31,4789,14:52
11.29,2889,14:53
11.31,4229,14:54
11.31,3271,14:55
11.28,6292,14:56
11.29,4780,14:57
11.29,78,14:58
11.29,0,14:59
11.3,12948,15:00
