price,vol,time
12.48,76280,09:31
12.62,25863,09:32
12.59,16951,09:33
12.51,28437,09:34
12.65,7668,09:35
12.7,6790,09:36
12.56,7910,09:37
12.68,6107,09:38
12.72,7071,09:39
12.63,6730,09:40
12.85,7292,09:41
12.97,7939,09:42
12.96,4974,09:43
12.95,4693,09:44
12.8,5111,09:45
12.88,4374,09:46
12.78,4138,09:47
12.83,2856,09:48
12.7,5315,09:49
12.56,9358,09:50
12.58,11912,09:51
12.46,14880,09:52
12.51,10349,09:53
12.58,3659,09:54
12.6,3226,09:55
12.53,5142,09:56
12.64,2915,09:57
12.58,4170,09:58
12.59,3523,09:59
12.56,4218,10:00
12.6,4160,10:01
12.58,3735,10:02
12.5,5146,10:03
12.52,4301,10:04
12.51,3267,10:05
12.54,1729,10:06
12.53,2137,10:07
12.44,5550,10:08
12.51,19956,10:09
12.51,4436,10:10
12.52,1503,10:11
12.48,4998,10:12
12.5,2626,10:13
12.6,4710,10:14
12.75,6648,10:15
12.71,4593,10:16
12.66,1087,10:17
12.79,3180,10:18
12.79,4840,10:19
12.7,1640,10:20
12.8,1659,10:21
12.76,2834,10:22
12.7,1638,10:23
12.7,1539,10:24
12.74,1791,10:25
12.81,1323,10:26
12.75,1938,10:27
12.66,2018,10:28
12.71,1544,10:29
12.7,700,10:30
12.68,1354,10:31
12.67,908,10:32
12.76,904,10:33
12.79,1576,10:34
12.75,997,10:35
12.73,1247,10:36
12.8,2306,10:37
12.88,3928,10:38
13.02,6475,10:39
13.07,11171,10:40
13.0,6990,10:41
13.01,7854,10:42
13.05,5082,10:43
13.17,10230,10:44
13.11,10771,10:45
13.14,9433,10:46
13.08,7199,10:47
13.07,2782,10:48
13.03,2157,10:49
13.03,4746,10:50
12.96,4577,10:51
12.95,1311,10:52
13.05,1145,10:53
12.99,2379,10:54
13.0,1847,10:55
13.02,1540,10:56
13.07,1424,10:57
13.01,2200,10:58
13.01,799,10:59
13.03,1872,11:00
13.02,590,11:01
12.95,2146,11:02
12.98,647,11:03
13.0,489,11:04
12.98,930,11:05
12.97,679,11:06
12.92,1125,11:07
12.84,1843,11:08
12.9,684,11:09
12.9,759,11:10
12.87,795,11:11
12.91,643,11:12
12.93,765,11:13
12.98,471,11:14
13.01,791,11:15
12.98,717,11:16
12.86,1471,11:17
12.89,665,11:18
12.96,1260,11:19
12.98,685,11:20
13.02,1774,11:21
13.0,1137,11:22
12.99,521,11:23
12.95,696,11:24
12.92,434,11:25
12.96,187,11:26
13.0,519,11:27
13.0,422,11:28
13.0,1213,11:29
13.01,1027,11:30
13.0,1380,13:01
12.98,512,13:02
12.95,369,13:03
12.93,416,13:04
12.88,929,13:05
12.9,447,13:06
12.89,466,13:07
12.8,3186,13:08
12.77,1260,13:09
12.85,985,13:10
12.77,2475,13:11
12.77,358,13:12
12.73,2094,13:13
12.65,4231,13:14
12.65,5435,13:15
12.74,1525,13:16
12.71,3036,13:17
12.66,789,13:18
12.61,2006,13:19
12.62,2169,13:20
12.66,1345,13:21
12.67,1039,13:22
12.65,660,13:23
12.62,1257,13:24
12.63,571,13:25
12.66,558,13:26
12.59,3038,13:27
12.59,1503,13:28
12.61,1687,13:29
12.64,1898,13:30
12.58,1535,13:31
12.56,1973,13:32
12.49,6514,13:33
12.58,3401,13:34
12.58,1304,13:35
12.62,931,13:36
12.68,2660,13:37
12.63,1177,13:38
12.62,745,13:39
12.64,599,13:40
12.62,831,13:41
12.59,3233,13:42
12.55,1761,13:43
12.55,1917,13:44
12.55,2626,13:45
12.58,1767,13:46
12.66,2546,13:47
12.69,904,13:48
12.71,3588,13:49
12.75,1108,13:50
12.77,1978,13:51
12.77,1343,13:52
12.76,3062,13:53
12.8,4308,13:54
12.92,2067,13:55
12.88,2329,13:56
12.8,953,13:57
12.86,947,13:58
12.8,1123,13:59
12.75,1241,14:00
12.78,1223,14:01
12.75,846,14:02
12.78,440,14:03
12.77,714,14:04
12.77,944,14:05
12.86,909,14:06
12.94,1445,14:07
12.87,2629,14:08
12.87,1261,14:09
12.95,3500,14:10
13.02,4511,14:11
13.03,4969,14:12
13.23,9964,14:13
13.44,24513,14:14
13.33,14428,14:15
13.45,11640,14:16
13.62,20000,14:17
13.42,20300,14:18
13.49,8310,14:19
13.33,12883,14:20
13.3,3987,14:21
13.4,3785,14:22
13.35,7067,14:23
13.32,2744,14:24
13.33,3471,14:25
13.21,3781,14:26
13.2,3511,14:27
13.28,2617,14:28
13.24,4132,14:29
13.28,2950,14:30
13.2,2396,14:31
13.22,2413,14:32
13.22,3767,14:33
13.17,3034,14:34
13.09,2571,14:35
13.12,2357,14:36
13.18,3464,14:37
13.18,2629,14:38
13.1,3123,14:39
13.1,3600,14:40
13.15,1425,14:41
13.2,2185,14:42
13.27,2310,14:43
13.21,3205,14:44
13.18,3683,14:45
13.16,2326,14:46
13.2,1875,14:47
13.2,4182,14:48
13.21,2388,14:49
13.21,3091,14:50
13.2,4676,14:51
13.1,4360,14:52
13.05,4579,14:53
13.15,4079,14:54
13.18,4117,14:55
13.14,5459,14:56
13.12,5072,14:57
13.12,5433,14:58
13.1,6147,14:59
13.1,8951,15:00
