price,vol,time
39.87,16978,09:31
39.7,4305,09:32
39.02,2561,09:33
38.44,1971,09:34
38.77,1702,09:35
37.89,1947,09:36
37.5,1654,09:37
37.3,1364,09:38
37.18,1805,09:39
37.49,713,09:40
37.54,1028,09:41
38.02,629,09:42
37.58,1143,09:43
37.26,613,09:44
36.74,1524,09:45
36.63,1453,09:46
36.85,738,09:47
36.87,677,09:48
36.86,552,09:49
36.95,442,09:50
36.87,1320,09:51
37.28,1333,09:52
37.12,1114,09:53
37.0,694,09:54
36.97,159,09:55
36.8,241,09:56
36.8,375,09:57
36.84,673,09:58
36.76,927,09:59
36.76,259,10:00
36.78,327,10:01
36.69,607,10:02
36.9,118,10:03
37.0,249,10:04
37.02,140,10:05
36.96,284,10:06
36.95,26,10:07
36.87,187,10:08
36.88,93,10:09
36.98,162,10:10
36.86,146,10:11
36.74,110,10:12
36.76,227,10:13
37.05,311,10:14
37.3,295,10:15
37.1,245,10:16
37.1,63,10:17
37.0,154,10:18
37.0,139,10:19
37.0,78,10:20
36.93,159,10:21
36.92,328,10:22
36.82,84,10:23
36.88,58,10:24
36.84,206,10:25
36.82,105,10:26
36.85,94,10:27
36.82,381,10:28
36.81,80,10:29
36.75,163,10:30
36.5,338,10:31
36.24,970,10:32
36.16,602,10:33
36.13,535,10:34
36.1,958,10:35
36.16,320,10:36
36.09,261,10:37
36.02,426,10:38
35.9,876,10:39
35.87,606,10:40
36.0,538,10:41
36.18,424,10:42
36.5,239,10:43
36.79,201,10:44
36.65,189,10:45
36.8,84,10:46
36.85,345,10:47
36.95,147,10:48
36.83,104,10:49
36.8,82,10:50
36.86,59,10:51
36.81,42,10:52
36.65,146,10:53
36.47,48,10:54
36.37,170,10:55
36.52,189,10:56
36.65,37,10:57
36.56,33,10:58
36.55,16,10:59
36.53,21,11:00
36.53,46,11:01
36.61,29,11:02
36.52,79,11:03
36.49,47,11:04
36.49,15,11:05
36.3,159,11:06
36.34,22,11:07
36.8,336,11:08
36.79,77,11:09
36.89,235,11:10
36.9,571,11:11
36.91,20,11:12
36.92,125,11:13
36.96,42,11:14
37.11,315,11:15
37.17,220,11:16
37.02,32,11:17
36.88,51,11:18
36.88,33,11:19
36.62,252,11:20
36.68,18,11:21
36.69,419,11:22
36.82,54,11:23
36.77,12,11:24
36.77,0,11:25
36.95,44,11:26
36.78,19,11:27
36.84,19,11:28
36.8,13,11:29
36.88,35,11:30
36.7,130,13:01
36.55,64,13:02
36.57,15,13:03
36.72,51,13:04
36.68,76,13:05
36.65,41,13:06
36.88,158,13:07
37.15,547,13:08
37.23,113,13:09
37.16,94,13:10
37.03,54,13:11
37.05,78,13:12
37.01,86,13:13
37.1,106,13:14
37.22,80,13:15
37.25,149,13:16
37.15,85,13:17
37.16,82,13:18
37.11,85,13:19
37.02,157,13:20
36.97,448,13:21
36.91,74,13:22
36.91,85,13:23
36.89,73,13:24
36.81,42,13:25
36.76,70,13:26
36.85,165,13:27
36.85,60,13:28
36.86,57,13:29
36.86,68,13:30
36.82,58,13:31
36.75,83,13:32
36.74,94,13:33
36.56,293,13:34
36.6,72,13:35
36.64,175,13:36
36.6,179,13:37
36.57,83,13:38
36.74,222,13:39
36.67,111,13:40
36.65,81,13:41
36.51,142,13:42
36.33,511,13:43
36.53,98,13:44
36.51,76,13:45
36.52,98,13:46
36.5,130,13:47
36.46,85,13:48
36.52,73,13:49
36.57,80,13:50
36.51,166,13:51
36.56,76,13:52
36.49,125,13:53
36.45,72,13:54
36.5,111,13:55
36.4,100,13:56
36.41,173,13:57
36.48,263,13:58
36.39,66,13:59
36.53,141,14:00
36.57,48,14:01
36.56,145,14:02
36.55,75,14:03
36.57,67,14:04
36.58,73,14:05
36.56,59,14:06
36.5,91,14:07
36.54,80,14:08
36.53,149,14:09
36.43,45,14:10
36.44,91,14:11
36.51,120,14:12
36.49,100,14:13
36.5,172,14:14
36.56,124,14:15
36.5,75,14:16
36.38,181,14:17
36.5,146,14:18
36.44,61,14:19
36.4,124,14:20
36.39,73,14:21
36.39,111,14:22
36.38,127,14:23
36.41,92,14:24
36.28,251,14:25
36.24,346,14:26
36.37,198,14:27
36.33,80,14:28
36.24,112,14:29
36.25,89,14:30
36.17,247,14:31
36.15,149,14:32
35.98,564,14:33
36.0,403,14:34
36.05,424,14:35
35.97,115,14:36
36.0,293,14:37
36.0,193,14:38
36.03,104,14:39
36.0,140,14:40
35.99,231,14:41
35.96,158,14:42
35.89,381,14:43
35.83,261,14:44
35.97,651,14:45
35.91,266,14:46
35.86,196,14:47
35.89,290,14:48
36.07,675,14:49
36.58,737,14:50
36.55,546,14:51
36.55,267,14:52
36.48,287,14:53
36.49,336,14:54
36.49,308,14:55
36.42,191,14:56
36.24,424,14:57
36.3,3,14:58
36.3,0,14:59
36.3,734,15:00
