price,vol,time
5.32,17762,09:31
5.37,11518,09:32
5.33,9070,09:33
5.3,20865,09:34
5.33,6068,09:35
5.31,6315,09:36
5.29,6075,09:37
5.39,10299,09:38
5.42,8248,09:39
5.44,9508,09:40
5.48,13365,09:41
5.49,10915,09:42
5.42,4952,09:43
5.37,8565,09:44
5.36,8674,09:45
5.37,6581,09:46
5.37,7106,09:47
5.37,2082,09:48
5.39,2871,09:49
5.38,4860,09:50
5.37,3493,09:51
5.36,2971,09:52
5.3,10808,09:53
5.33,4658,09:54
5.34,1904,09:55
5.32,3241,09:56
5.34,4429,09:57
5.32,1676,09:58
5.33,2359,09:59
5.34,4498,10:00
5.33,3761,10:01
5.35,1746,10:02
5.37,1321,10:03
5.38,1278,10:04
5.35,2120,10:05
5.34,1224,10:06
5.35,641,10:07
5.36,2046,10:08
5.34,935,10:09
5.34,1626,10:10
5.36,1670,10:11
5.41,4143,10:12
5.39,3392,10:13
5.37,1903,10:14
5.44,5062,10:15
5.45,13097,10:16
5.44,2787,10:17
5.42,2487,10:18
5.5,10933,10:19
5.47,7178,10:20
5.47,6018,10:21
5.5,7663,10:22
5.51,9029,10:23
5.5,9029,10:24
5.49,3499,10:25
5.49,4638,10:26
5.47,4315,10:27
5.45,3710,10:28
5.45,1647,10:29
5.45,2665,10:30
5.46,1437,10:31
5.48,2798,10:32
5.45,1640,10:33
5.45,2325,10:34
5.43,2589,10:35
5.43,1043,10:36
5.44,1768,10:37
5.44,1689,10:38
5.43,2024,10:39
5.4,4782,10:40
5.45,1695,10:41
5.43,904,10:42
5.43,552,10:43
5.44,698,10:44
5.47,2375,10:45
5.45,2410,10:46
5.45,1208,10:47
5.43,2088,10:48
5.41,4298,10:49
5.4,3236,10:50
5.41,1202,10:51
5.41,1506,10:52
5.4,972,10:53
5.38,3804,10:54
5.39,1353,10:55
5.38,553,10:56
5.36,1050,10:57
5.38,1519,10:58
5.37,1729,10:59
5.35,2359,11:00
5.35,2990,11:01
5.34,1707,11:02
5.37,3483,11:03
5.35,1006,11:04
5.34,538,11:05
5.35,1136,11:06
5.35,718,11:07
5.37,1453,11:08
5.36,895,11:09
5.35,1017,11:10
5.3,10645,11:11
5.31,1873,11:12
5.33,1290,11:13
5.32,1218,11:14
5.3,2735,11:15
5.32,1794,11:16
5.31,2585,11:17
5.32,793,11:18
5.33,265,11:19
5.32,704,11:20
5.32,698,11:21
5.33,624,11:22
5.33,526,11:23
5.33,350,11:24
5.33,958,11:25
5.32,337,11:26
5.33,622,11:27
5.33,950,11:28
5.34,289,11:29
5.35,809,11:30
5.35,2680,13:01
5.35,685,13:02
5.34,1725,13:03
5.31,1160,13:04
5.31,1537,13:05
5.31,3189,13:06
5.28,6234,13:07
5.29,1176,13:08
5.29,779,13:09
5.29,788,13:10
5.29,1823,13:11
5.29,1863,13:12
5.29,1684,13:13
5.28,670,13:14
5.29,884,13:15
5.29,783,13:16
5.25,9389,13:17
5.25,1587,13:18
5.26,1751,13:19
5.24,2146,13:20
5.27,1209,13:21
5.3,827,13:22
5.29,595,13:23
5.28,534,13:24
5.29,1114,13:25
5.32,1570,13:26
5.33,1007,13:27
5.32,683,13:28
5.31,1176,13:29
5.29,305,13:30
5.29,282,13:31
5.3,810,13:32
5.29,676,13:33
5.26,1568,13:34
5.26,920,13:35
5.27,759,13:36
5.27,544,13:37
5.28,552,13:38
5.29,259,13:39
5.28,688,13:40
5.28,1465,13:41
5.28,888,13:42
5.26,1327,13:43
5.26,318,13:44
5.28,880,13:45
5.28,498,13:46
5.27,1953,13:47
5.25,919,13:48
5.26,848,13:49
5.26,1157,13:50
5.26,896,13:51
5.26,1364,13:52
5.27,436,13:53
5.27,319,13:54
5.26,1242,13:55
5.25,1627,13:56
5.27,558,13:57
5.25,481,13:58
5.26,576,13:59
5.26,930,14:00
5.25,2709,14:01
5.23,5086,14:02
5.24,4299,14:03
5.23,2224,14:04
5.24,1305,14:05
5.23,704,14:06
5.24,2590,14:07
5.25,942,14:08
5.23,2033,14:09
5.23,1162,14:10
5.26,1299,14:11
5.27,669,14:12
5.26,699,14:13
5.27,660,14:14
5.28,506,14:15
5.28,462,14:16
5.3,942,14:17
5.31,1483,14:18
5.31,923,14:19
5.29,1542,14:20
5.28,1142,14:21
5.28,720,14:22
5.28,439,14:23
5.28,455,14:24
5.31,1166,14:25
5.32,2391,14:26
5.32,1207,14:27
5.33,1919,14:28
5.31,1078,14:29
5.29,1158,14:30
5.3,793,14:31
5.3,979,14:32
5.29,856,14:33
5.29,1815,14:34
5.29,581,14:35
5.26,2796,14:36
5.27,1300,14:37
5.27,1304,14:38
5.27,575,14:39
5.29,1335,14:40
5.27,2014,14:41
5.29,1616,14:42
5.29,1971,14:43
5.27,2040,14:44
5.27,2580,14:45
5.26,2814,14:46
5.23,7599,14:47
5.24,2768,14:48
5.25,2082,14:49
5.24,3878,14:50
5.22,3515,14:51
5.23,3227,14:52
5.21,6491,14:53
5.19,10898,14:54
5.2,5132,14:55
5.22,3710,14:56
5.21,5855,14:57
5.21,16,14:58
5.21,0,14:59
5.22,6440,15:00
