price,vol,time
8.21,659,09:31
8.2,364,09:32
8.29,730,09:33
8.24,313,09:34
8.25,478,09:35
8.22,204,09:36
8.2,404,09:37
8.22,279,09:38
8.22,46,09:39
8.23,104,09:40
8.23,154,09:41
8.27,132,09:42
8.27,168,09:43
8.28,110,09:44
8.26,59,09:45
8.25,105,09:46
8.26,258,09:47
8.26,26,09:48
8.26,71,09:49
8.25,283,09:50
8.22,313,09:51
8.21,99,09:52
8.19,286,09:53
8.15,899,09:54
8.12,85,09:55
8.16,249,09:56
8.16,60,09:57
8.2,162,09:58
8.15,96,09:59
8.17,394,10:00
8.16,177,10:01
8.13,307,10:02
8.15,129,10:03
8.15,323,10:04
8.15,124,10:05
8.15,121,10:06
8.15,59,10:07
8.15,132,10:08
8.16,66,10:09
8.16,165,10:10
8.18,98,10:11
8.16,87,10:12
8.17,82,10:13
8.19,88,10:14
8.19,6,10:15
8.22,64,10:16
8.28,246,10:17
8.26,27,10:18
8.33,1324,10:19
8.33,690,10:20
8.35,483,10:21
8.34,270,10:22
8.38,895,10:23
8.4,255,10:24
8.47,1181,10:25
8.48,1960,10:26
8.44,835,10:27
8.4,445,10:28
8.39,39,10:29
8.45,473,10:30
8.49,1000,10:31
8.49,974,10:32
8.56,2355,10:33
8.59,1315,10:34
8.68,1338,10:35
8.67,3179,10:36
8.62,1237,10:37
8.55,1058,10:38
8.56,1451,10:39
8.58,179,10:40
8.59,377,10:41
8.59,144,10:42
8.6,517,10:43
8.58,294,10:44
8.57,224,10:45
8.55,246,10:46
8.55,14,10:47
8.56,166,10:48
8.53,113,10:49
8.5,326,10:50
8.53,178,10:51
8.55,173,10:52
8.55,86,10:53
8.59,105,10:54
8.6,175,10:55
8.62,153,10:56
8.6,108,10:57
8.59,100,10:58
8.57,37,10:59
8.58,53,11:00
8.58,60,11:01
8.53,264,11:02
8.53,93,11:03
8.52,151,11:04
8.5,338,11:05
8.49,70,11:06
8.49,374,11:07
8.49,218,11:08
8.55,340,11:09
8.55,75,11:10
8.5,262,11:11
8.5,9,11:12
8.54,54,11:13
8.51,46,11:14
8.52,3,11:15
8.52,31,11:16
8.52,7,11:17
8.5,129,11:18
8.5,46,11:19
8.5,39,11:20
8.5,7,11:21
8.5,208,11:22
8.5,20,11:23
8.5,105,11:24
8.51,158,11:25
8.51,15,11:26
8.51,30,11:27
8.49,282,11:28
8.48,65,11:29
8.46,187,11:30
8.46,54,13:01
8.47,36,13:02
8.49,71,13:03
8.49,62,13:04
8.49,0,13:05
8.51,329,13:06
8.49,149,13:07
8.49,95,13:08
8.49,70,13:09
8.49,5,13:10
8.49,5,13:11
8.51,1,13:12
8.51,58,13:13
8.53,19,13:14
8.52,40,13:15
8.54,81,13:16
8.54,114,13:17
8.54,47,13:18
8.53,37,13:19
8.53,4,13:20
8.53,174,13:21
8.52,48,13:22
8.52,14,13:23
8.53,124,13:24
8.52,37,13:25
8.53,180,13:26
8.54,139,13:27
8.54,83,13:28
8.55,71,13:29
8.55,323,13:30
8.55,127,13:31
8.56,162,13:32
8.55,43,13:33
8.54,138,13:34
8.54,111,13:35
8.54,126,13:36
8.54,152,13:37
8.53,31,13:38
8.52,112,13:39
8.53,128,13:40
8.53,30,13:41
8.52,219,13:42
8.53,29,13:43
8.53,61,13:44
8.53,10,13:45
8.52,44,13:46
8.52,7,13:47
8.53,7,13:48
8.54,240,13:49
8.55,508,13:50
8.53,25,13:51
8.53,63,13:52
8.53,16,13:53
8.55,69,13:54
8.55,0,13:55
8.54,29,13:56
8.54,8,13:57
8.55,118,13:58
8.55,30,13:59
8.55,21,14:00
8.57,296,14:01
8.59,383,14:02
8.59,79,14:03
8.58,83,14:04
8.59,121,14:05
8.56,37,14:06
8.58,51,14:07
8.6,623,14:08
8.61,224,14:09
8.6,40,14:10
8.6,95,14:11
8.58,28,14:12
8.56,135,14:13
8.56,21,14:14
8.53,106,14:15
8.53,18,14:16
8.52,58,14:17
8.52,104,14:18
8.53,12,14:19
8.51,196,14:20
8.48,375,14:21
8.46,281,14:22
8.48,141,14:23
8.49,138,14:24
8.52,149,14:25
8.51,200,14:26
8.51,8,14:27
8.52,74,14:28
8.52,65,14:29
8.52,15,14:30
8.52,86,14:31
8.48,322,14:32
8.46,160,14:33
8.48,111,14:34
8.49,184,14:35
8.5,145,14:36
8.49,167,14:37
8.48,34,14:38
8.48,0,14:39
8.49,53,14:40
8.49,36,14:41
8.51,238,14:42
8.5,134,14:43
8.5,129,14:44
8.5,82,14:45
8.51,120,14:46
8.53,167,14:47
8.52,66,14:48
8.51,557,14:49
8.51,177,14:50
8.51,246,14:51
8.51,212,14:52
8.49,128,14:53
8.49,310,14:54
8.49,253,14:55
8.5,288,14:56
8.52,656,14:57
8.52,2,14:58
8.52,0,14:59
8.53,739,15:00
