price,vol,time
7.12,77131,09:31
6.91,24982,09:32
6.94,23287,09:33
6.97,20121,09:34
6.9,7918,09:35
6.9,9027,09:36
6.86,8432,09:37
6.89,6151,09:38
7.0,6683,09:39
7.15,17587,09:40
7.12,8299,09:41
7.24,15962,09:42
7.1,12591,09:43
7.1,4684,09:44
7.01,8684,09:45
7.0,3614,09:46
7.06,3316,09:47
6.96,5431,09:48
7.0,2760,09:49
6.96,3475,09:50
6.97,2195,09:51
6.98,6122,09:52
6.84,3823,09:53
6.85,4712,09:54
6.95,2046,09:55
6.92,4504,09:56
6.94,2707,09:57
6.89,2265,09:58
6.87,2596,09:59
6.94,2458,10:00
6.9,2461,10:01
6.96,2180,10:02
6.95,2410,10:03
6.97,1463,10:04
6.95,2608,10:05
6.93,2777,10:06
6.93,849,10:07
6.95,1263,10:08
6.93,930,10:09
6.91,1587,10:10
6.91,820,10:11
6.91,1254,10:12
6.9,747,10:13
6.9,687,10:14
6.91,872,10:15
6.95,930,10:16
6.98,2711,10:17
6.96,1895,10:18
6.92,897,10:19
6.93,552,10:20
6.94,1244,10:21
6.94,1019,10:22
6.96,977,10:23
6.99,2434,10:24
7.0,2768,10:25
6.98,1939,10:26
6.97,2383,10:27
6.96,748,10:28
6.98,981,10:29
6.95,321,10:30
6.93,1100,10:31
6.93,473,10:32
6.95,1017,10:33
6.98,597,10:34
6.98,847,10:35
6.97,1058,10:36
6.97,343,10:37
6.95,742,10:38
6.94,404,10:39
6.96,909,10:40
6.97,734,10:41
6.98,1372,10:42
6.98,444,10:43
6.97,262,10:44
6.99,1388,10:45
6.98,459,10:46
6.97,820,10:47
7.04,4459,10:48
7.15,4462,10:49
7.11,3382,10:50
7.1,3449,10:51
7.18,8587,10:52
7.14,4696,10:53
7.13,2195,10:54
7.14,2942,10:55
7.14,3524,10:56
7.12,2534,10:57
7.07,1521,10:58
7.07,1905,10:59
7.1,764,11:00
7.09,560,11:01
7.09,522,11:02
7.12,427,11:03
7.22,5560,11:04
7.3,11930,11:05
7.25,6961,11:06
7.24,2160,11:07
7.26,1727,11:08
7.22,2135,11:09
7.16,2729,11:10
7.18,973,11:11
7.18,426,11:12
7.17,472,11:13
7.18,355,11:14
7.16,912,11:15
7.13,665,11:16
7.15,655,11:17
7.16,293,11:18
7.19,497,11:19
7.27,1774,11:20
7.31,4402,11:21
7.3,3251,11:22
7.3,2025,11:23
7.52,34619,11:24
7.46,21668,11:25
7.46,4697,11:26
7.47,1972,11:27
7.37,3260,11:28
7.34,2854,11:29
7.39,1111,11:30
7.4,4054,13:01
7.35,487,13:02
7.33,572,13:03
7.35,584,13:04
7.39,603,13:05
7.36,563,13:06
7.36,645,13:07
7.34,653,13:08
7.32,1476,13:09
7.29,1517,13:10
7.28,974,13:11
7.3,447,13:12
7.31,423,13:13
7.3,566,13:14
7.29,453,13:15
7.3,174,13:16
7.3,559,13:17
7.28,927,13:18
7.28,223,13:19
7.29,358,13:20
7.28,1308,13:21
7.22,915,13:22
7.18,1859,13:23
7.18,1185,13:24
7.21,979,13:25
7.2,1444,13:26
7.22,1679,13:27
7.17,1261,13:28
7.16,1373,13:29
7.17,1349,13:30
7.17,350,13:31
7.2,744,13:32
7.19,290,13:33
7.2,421,13:34
7.2,458,13:35
7.19,270,13:36
7.19,210,13:37
7.2,386,13:38
7.2,455,13:39
7.23,246,13:40
7.26,593,13:41
7.25,1701,13:42
7.24,830,13:43
7.21,349,13:44
7.21,440,13:45
7.23,294,13:46
7.21,118,13:47
7.25,435,13:48
7.23,269,13:49
7.23,133,13:50
7.22,547,13:51
7.21,713,13:52
7.21,748,13:53
7.2,257,13:54
7.21,831,13:55
7.18,633,13:56
7.19,522,13:57
7.19,376,13:58
7.18,633,13:59
7.15,3930,14:00
7.13,1239,14:01
7.11,1384,14:02
7.11,1176,14:03
7.14,658,14:04
7.16,231,14:05
7.15,987,14:06
7.16,626,14:07
7.18,495,14:08
7.17,268,14:09
7.16,541,14:10
7.16,313,14:11
7.13,921,14:12
7.11,1146,14:13
7.09,2748,14:14
7.01,2587,14:15
7.01,4207,14:16
7.05,816,14:17
7.05,1121,14:18
7.05,701,14:19
7.02,860,14:20
7.04,651,14:21
7.08,1532,14:22
7.08,730,14:23
7.09,904,14:24
7.1,432,14:25
7.05,919,14:26
7.03,1010,14:27
7.04,755,14:28
7.07,304,14:29
7.05,565,14:30
7.05,2146,14:31
7.07,700,14:32
7.08,984,14:33
7.08,817,14:34
7.08,348,14:35
7.07,1091,14:36
7.06,926,14:37
7.05,1371,14:38
7.04,1027,14:39
7.02,1274,14:40
7.0,4016,14:41
6.96,3245,14:42
6.92,2647,14:43
6.94,2392,14:44
7.0,1091,14:45
7.03,929,14:46
6.96,1964,14:47
6.99,1558,14:48
6.98,1143,14:49
6.96,1334,14:50
6.96,3956,14:51
6.94,2686,14:52
6.95,2450,14:53
6.94,3033,14:54
6.91,4756,14:55
6.9,5068,14:56
6.93,3181,14:57
6.93,158,14:58
6.93,0,14:59
6.97,8515,15:00
