price,vol,time
11.56,1095,09:31
11.63,206,09:32
11.59,1068,09:33
11.45,1732,09:34
11.43,209,09:35
11.45,249,09:36
11.47,254,09:37
11.46,23,09:38
11.48,163,09:39
11.53,59,09:40
11.5,290,09:41
11.51,315,09:42
11.48,84,09:43
11.48,109,09:44
11.47,137,09:45
11.46,98,09:46
11.46,234,09:47
11.46,172,09:48
11.45,108,09:49
11.42,157,09:50
11.42,110,09:51
11.42,31,09:52
11.39,101,09:53
11.38,146,09:54
11.36,266,09:55
11.45,172,09:56
11.45,0,09:57
11.39,22,09:58
11.43,21,09:59
11.39,28,10:00
11.4,31,10:01
11.43,54,10:02
11.48,161,10:03
11.45,150,10:04
11.45,77,10:05
11.48,11,10:06
11.5,64,10:07
11.51,124,10:08
11.51,85,10:09
11.5,34,10:10
11.5,29,10:11
11.48,36,10:12
11.52,452,10:13
11.52,45,10:14
11.5,53,10:15
11.48,90,10:16
11.5,24,10:17
11.5,23,10:18
11.5,30,10:19
11.5,17,10:20
11.5,17,10:21
11.49,95,10:22
11.47,147,10:23
11.46,46,10:24
11.47,17,10:25
11.49,33,10:26
11.49,10,10:27
11.49,16,10:28
11.49,17,10:29
11.5,42,10:30
11.49,23,10:31
11.49,71,10:32
11.5,109,10:33
11.52,280,10:34
11.54,201,10:35
11.55,67,10:36
11.54,50,10:37
11.54,50,10:38
11.54,76,10:39
11.52,160,10:40
11.53,34,10:41
11.52,75,10:42
11.52,33,10:43
11.52,31,10:44
11.52,101,10:45
11.52,6,10:46
11.51,55,10:47
11.5,47,10:48
11.5,13,10:49
11.5,9,10:50
11.49,201,10:51
11.48,101,10:52
11.44,382,10:53
11.44,30,10:54
11.42,61,10:55
11.4,223,10:56
11.5,130,10:57
11.5,20,10:58
11.49,33,10:59
11.49,115,11:00
11.49,15,11:01
11.46,7,11:02
11.46,37,11:03
11.5,125,11:04
11.54,181,11:05
11.53,118,11:06
11.51,31,11:07
11.52,53,11:08
11.52,0,11:09
11.51,108,11:10
11.51,5,11:11
11.52,91,11:12
11.51,30,11:13
11.51,22,11:14
11.5,42,11:15
11.5,15,11:16
11.5,37,11:17
11.5,10,11:18
11.47,73,11:19
11.47,2,11:20
11.51,56,11:21
11.51,17,11:22
11.52,55,11:23
11.52,135,11:24
11.52,143,11:25
11.54,432,11:26
11.54,208,11:27
11.59,209,11:28
11.6,278,11:29
11.56,22,11:30
11.6,248,13:01
11.64,83,13:02
11.65,244,13:03
11.65,392,13:04
11.68,418,13:05
11.65,260,13:06
11.66,338,13:07
11.66,110,13:08
11.64,69,13:09
11.61,67,13:10
11.61,53,13:11
11.62,98,13:12
11.62,51,13:13
11.65,59,13:14
11.64,31,13:15
11.63,64,13:16
11.63,106,13:17
11.61,201,13:18
11.6,66,13:19
11.6,25,13:20
11.6,57,13:21
11.59,56,13:22
11.6,39,13:23
11.61,43,13:24
11.59,35,13:25
11.59,19,13:26
11.6,96,13:27
11.61,26,13:28
11.61,40,13:29
11.6,66,13:30
11.62,25,13:31
11.62,894,13:32
11.66,227,13:33
11.74,526,13:34
11.82,477,13:35
11.83,1403,13:36
11.85,896,13:37
11.84,468,13:38
11.82,673,13:39
11.77,282,13:40
11.82,207,13:41
11.85,353,13:42
11.85,281,13:43
11.89,323,13:44
11.86,247,13:45
11.82,191,13:46
11.78,443,13:47
11.77,387,13:48
11.75,218,13:49
11.73,166,13:50
11.75,114,13:51
11.76,88,13:52
11.78,48,13:53
11.78,256,13:54
11.75,134,13:55
11.75,42,13:56
11.76,266,13:57
11.77,61,13:58
11.75,54,13:59
11.74,70,14:00
11.75,201,14:01
11.75,64,14:02
11.75,77,14:03
11.75,5,14:04
11.78,96,14:05
11.78,8,14:06
11.78,127,14:07
11.78,16,14:08
11.78,79,14:09
11.77,16,14:10
11.76,127,14:11
11.76,30,14:12
11.8,104,14:13
11.84,80,14:14
11.81,190,14:15
11.76,64,14:16
11.75,93,14:17
11.79,58,14:18
11.79,105,14:19
11.79,183,14:20
11.78,35,14:21
11.77,27,14:22
11.76,404,14:23
11.74,78,14:24
11.77,116,14:25
11.78,61,14:26
11.79,141,14:27
11.78,35,14:28
11.79,90,14:29
11.77,235,14:30
11.75,535,14:31
11.76,72,14:32
11.78,68,14:33
11.78,50,14:34
11.78,0,14:35
11.75,119,14:36
11.75,144,14:37
11.74,76,14:38
11.75,119,14:39
11.72,464,14:40
11.71,155,14:41
11.7,242,14:42
11.68,30,14:43
11.71,229,14:44
11.71,156,14:45
11.7,294,14:46
11.67,290,14:47
11.69,64,14:48
11.68,115,14:49
11.67,267,14:50
11.67,133,14:51
11.65,165,14:52
11.65,348,14:53
11.65,367,14:54
11.67,91,14:55
11.67,515,14:56
11.69,349,14:57
11.7,10,14:58
11.7,0,14:59
11.7,801,15:00
