price,vol,time
12.89,1639,09:31
12.98,752,09:32
13.09,923,09:33
12.98,1766,09:34
13.01,410,09:35
13.06,219,09:36
13.13,1078,09:37
13.1,379,09:38
13.11,552,09:39
13.03,394,09:40
13.05,257,09:41
13.12,210,09:42
13.13,604,09:43
13.2,626,09:44
13.12,265,09:45
13.09,673,09:46
13.12,308,09:47
13.17,241,09:48
13.16,142,09:49
13.1,551,09:50
13.09,837,09:51
13.13,257,09:52
13.16,341,09:53
13.16,165,09:54
13.17,249,09:55
13.17,337,09:56
13.17,206,09:57
13.14,325,09:58
13.19,184,09:59
13.19,63,10:00
13.18,169,10:01
13.17,388,10:02
13.1,682,10:03
13.1,213,10:04
13.19,451,10:05
13.21,261,10:06
13.17,397,10:07
13.18,478,10:08
13.19,283,10:09
13.2,677,10:10
13.3,206,10:11
13.36,278,10:12
13.4,652,10:13
13.36,705,10:14
13.32,485,10:15
13.35,455,10:16
13.35,321,10:17
13.34,211,10:18
13.31,202,10:19
13.3,339,10:20
13.23,639,10:21
13.18,448,10:22
13.28,97,10:23
13.35,234,10:24
13.34,220,10:25
13.31,406,10:26
13.34,254,10:27
13.38,440,10:28
13.42,611,10:29
13.44,480,10:30
13.43,417,10:31
13.45,677,10:32
13.42,606,10:33
13.36,132,10:34
13.39,160,10:35
13.4,96,10:36
13.4,155,10:37
13.39,208,10:38
13.39,182,10:39
13.44,327,10:40
13.47,282,10:41
13.48,615,10:42
13.49,549,10:43
13.46,432,10:44
13.41,234,10:45
13.37,308,10:46
13.4,834,10:47
13.4,54,10:48
13.44,453,10:49
13.4,167,10:50
13.42,177,10:51
13.4,88,10:52
13.43,235,10:53
13.36,378,10:54
13.36,235,10:55
13.39,464,10:56
13.34,165,10:57
13.31,292,10:58
13.34,276,10:59
13.36,92,11:00
13.36,201,11:01
13.25,292,11:02
13.28,232,11:03
13.3,372,11:04
13.3,46,11:05
13.3,71,11:06
13.21,549,11:07
13.24,127,11:08
13.26,510,11:09
13.25,456,11:10
13.25,78,11:11
13.25,177,11:12
13.3,103,11:13
13.35,114,11:14
13.32,111,11:15
13.35,233,11:16
13.37,266,11:17
13.36,119,11:18
13.35,74,11:19
13.31,94,11:20
13.3,253,11:21
13.3,132,11:22
13.26,64,11:23
13.34,93,11:24
13.3,200,11:25
13.3,143,11:26
13.3,122,11:27
13.3,59,11:28
13.3,26,11:29
13.3,53,11:30
13.29,309,13:01
13.3,30,13:02
13.3,40,13:03
13.3,65,13:04
13.31,105,13:05
13.32,19,13:06
13.34,62,13:07
13.34,154,13:08
13.33,88,13:09
13.32,35,13:10
13.34,189,13:11
13.34,93,13:12
13.35,21,13:13
13.36,220,13:14
13.4,135,13:15
13.42,286,13:16
13.47,286,13:17
13.46,597,13:18
13.46,200,13:19
13.4,327,13:20
13.45,152,13:21
13.41,109,13:22
13.45,128,13:23
13.42,594,13:24
13.41,243,13:25
13.41,69,13:26
13.42,69,13:27
13.43,182,13:28
13.43,95,13:29
13.42,1116,13:30
13.33,56,13:31
13.4,137,13:32
13.38,196,13:33
13.33,86,13:34
13.32,116,13:35
13.35,143,13:36
13.36,116,13:37
13.37,60,13:38
13.38,15,13:39
13.36,155,13:40
13.32,95,13:41
13.29,308,13:42
13.26,726,13:43
13.28,770,13:44
13.27,426,13:45
13.24,623,13:46
13.25,268,13:47
13.25,43,13:48
13.26,256,13:49
13.26,23,13:50
13.27,66,13:51
13.27,259,13:52
13.23,464,13:53
13.18,572,13:54
13.19,190,13:55
13.19,477,13:56
13.23,142,13:57
13.25,300,13:58
13.15,547,13:59
13.15,267,14:00
13.16,224,14:01
13.1,544,14:02
13.02,846,14:03
13.1,878,14:04
13.09,344,14:05
13.1,596,14:06
13.15,1001,14:07
13.17,317,14:08
13.15,64,14:09
13.12,149,14:10
13.15,137,14:11
13.14,207,14:12
13.16,30,14:13
13.18,188,14:14
13.14,279,14:15
13.13,149,14:16
13.13,158,14:17
13.18,242,14:18
13.19,246,14:19
13.18,321,14:20
13.18,155,14:21
13.22,146,14:22
13.22,238,14:23
13.21,60,14:24
13.18,78,14:25
13.2,40,14:26
13.2,45,14:27
13.21,131,14:28
13.2,97,14:29
13.2,189,14:30
13.2,173,14:31
13.19,348,14:32
13.15,419,14:33
13.1,487,14:34
13.11,456,14:35
13.15,340,14:36
13.15,104,14:37
13.15,326,14:38
13.18,196,14:39
13.17,56,14:40
13.18,260,14:41
13.22,349,14:42
13.26,825,14:43
13.27,289,14:44
13.23,78,14:45
13.21,213,14:46
13.21,75,14:47
13.24,233,14:48
13.25,134,14:49
13.26,219,14:50
13.24,177,14:51
13.25,139,14:52
13.22,323,14:53
13.2,155,14:54
13.19,208,14:55
13.18,344,14:56
13.16,550,14:57
13.15,33,14:58
13.15,0,14:59
13.16,952,15:00
