price,vol,time
11.4,9982,09:31
11.63,10539,09:32
11.62,8445,09:33
11.6,5880,09:34
11.46,4294,09:35
11.45,5423,09:36
11.46,2552,09:37
11.38,4427,09:38
11.42,3097,09:39
11.35,2323,09:40
11.36,1983,09:41
11.32,2783,09:42
11.38,1734,09:43
11.45,1686,09:44
11.43,1853,09:45
11.45,1297,09:46
11.48,2561,09:47
11.44,1704,09:48
11.51,3266,09:49
11.57,2762,09:50
11.57,4552,09:51
11.63,3795,09:52
11.61,4670,09:53
11.62,6046,09:54
11.53,2941,09:55
11.55,1620,09:56
11.5,2184,09:57
11.53,1739,09:58
11.48,2857,09:59
11.47,1327,10:00
11.47,1431,10:01
11.5,2487,10:02
11.54,2968,10:03
11.54,1691,10:04
11.55,1721,10:05
11.53,637,10:06
11.5,728,10:07
11.51,679,10:08
11.55,686,10:09
11.54,1418,10:10
11.56,1301,10:11
11.55,766,10:12
11.54,486,10:13
11.54,409,10:14
11.56,1764,10:15
11.56,891,10:16
11.56,954,10:17
11.53,1260,10:18
11.51,1849,10:19
11.51,1140,10:20
11.51,879,10:21
11.5,354,10:22
11.5,290,10:23
11.49,83,10:24
11.48,1527,10:25
11.51,1693,10:26
11.52,287,10:27
11.53,675,10:28
11.53,1656,10:29
11.57,956,10:30
11.59,1906,10:31
11.58,914,10:32
11.56,372,10:33
11.57,932,10:34
11.59,1162,10:35
11.56,663,10:36
11.54,898,10:37
11.53,419,10:38
11.52,358,10:39
11.54,1195,10:40
11.5,793,10:41
11.5,758,10:42
11.49,605,10:43
11.47,1302,10:44
11.46,285,10:45
11.49,541,10:46
11.44,1707,10:47
11.45,548,10:48
11.46,432,10:49
11.46,602,10:50
11.43,746,10:51
11.45,838,10:52
11.42,1279,10:53
11.43,1016,10:54
11.45,478,10:55
11.45,363,10:56
11.45,1136,10:57
11.48,907,10:58
11.46,201,10:59
11.44,399,11:00
11.45,444,11:01
11.48,1055,11:02
11.46,701,11:03
11.44,714,11:04
11.42,510,11:05
11.42,542,11:06
11.41,301,11:07
11.4,1156,11:08
11.4,1958,11:09
11.4,415,11:10
11.42,792,11:11
11.41,243,11:12
11.39,484,11:13
11.4,400,11:14
11.4,348,11:15
11.43,613,11:16
11.39,659,11:17
11.38,388,11:18
11.4,1023,11:19
11.4,357,11:20
11.39,307,11:21
11.4,468,11:22
11.41,97,11:23
11.4,243,11:24
11.4,200,11:25
11.41,258,11:26
11.41,284,11:27
11.42,523,11:28
11.42,320,11:29
11.41,200,11:30
11.41,961,13:01
11.39,503,13:02
11.4,290,13:03
11.4,161,13:04
11.4,187,13:05
11.39,470,13:06
11.41,756,13:07
11.39,338,13:08
11.39,674,13:09
11.39,392,13:10
11.38,231,13:11
11.37,1021,13:12
11.38,450,13:13
11.36,328,13:14
11.37,713,13:15
11.35,392,13:16
11.37,789,13:17
11.35,426,13:18
11.35,240,13:19
11.36,363,13:20
11.36,332,13:21
11.37,151,13:22
11.35,735,13:23
11.34,513,13:24
11.34,510,13:25
11.33,569,13:26
11.33,545,13:27
11.34,1057,13:28
11.35,431,13:29
11.36,445,13:30
11.35,536,13:31
11.37,215,13:32
11.35,125,13:33
11.38,395,13:34
11.36,418,13:35
11.36,239,13:36
11.35,263,13:37
11.35,359,13:38
11.34,375,13:39
11.34,349,13:40
11.34,362,13:41
11.33,875,13:42
11.32,625,13:43
11.32,384,13:44
11.33,311,13:45
11.32,538,13:46
11.32,697,13:47
11.3,6335,13:48
11.3,6809,13:49
11.3,1017,13:50
11.31,1633,13:51
11.31,835,13:52
11.31,835,13:53
11.31,518,13:54
11.31,563,13:55
11.31,733,13:56
11.3,532,13:57
11.3,529,13:58
11.3,580,13:59
11.3,368,14:00
11.3,325,14:01
11.31,577,14:02
11.31,387,14:03
11.32,573,14:04
11.33,528,14:05
11.35,867,14:06
11.36,799,14:07
11.37,714,14:08
11.36,400,14:09
11.36,594,14:10
11.36,457,14:11
11.36,292,14:12
11.36,258,14:13
11.35,475,14:14
11.32,1060,14:15
11.38,1134,14:16
11.33,557,14:17
11.36,252,14:18
11.34,521,14:19
11.35,495,14:20
11.32,576,14:21
11.33,563,14:22
11.32,857,14:23
11.3,602,14:24
11.31,789,14:25
11.32,603,14:26
11.31,516,14:27
11.3,388,14:28
11.28,1245,14:29
11.3,1246,14:30
11.3,684,14:31
11.3,778,14:32
11.31,812,14:33
11.31,666,14:34
11.3,255,14:35
11.32,326,14:36
11.31,298,14:37
11.34,607,14:38
11.33,647,14:39
11.36,1349,14:40
11.35,240,14:41
11.36,594,14:42
11.37,1501,14:43
11.38,1718,14:44
11.42,2235,14:45
11.37,2987,14:46
11.35,567,14:47
11.35,2731,14:48
11.36,926,14:49
11.35,1161,14:50
11.36,984,14:51
11.38,872,14:52
11.35,2807,14:53
11.34,1845,14:54
11.34,942,14:55
11.34,1242,14:56
11.36,1374,14:57
11.36,0,14:58
11.36,0,14:59
11.36,8981,15:00
