price,vol,time
7.9,21084,09:31
7.85,8854,09:32
7.97,6667,09:33
8.15,4593,09:34
8.13,6182,09:35
8.0,4481,09:36
7.95,2500,09:37
7.91,3745,09:38
7.95,2768,09:39
8.02,4519,09:40
8.03,1802,09:41
8.05,1508,09:42
8.03,1448,09:43
8.08,1595,09:44
8.07,753,09:45
8.03,3404,09:46
7.92,2415,09:47
7.88,3260,09:48
7.83,4640,09:49
7.7,4956,09:50
7.84,8719,09:51
7.88,3145,09:52
7.84,2075,09:53
7.82,2905,09:54
7.84,1489,09:55
7.74,2105,09:56
7.75,2056,09:57
7.74,2465,09:58
7.78,1585,09:59
7.8,717,10:00
7.84,1172,10:01
7.83,554,10:02
7.84,668,10:03
7.81,800,10:04
7.84,741,10:05
7.84,811,10:06
7.9,1881,10:07
7.88,1500,10:08
7.85,2357,10:09
7.84,697,10:10
7.88,1079,10:11
7.88,1301,10:12
7.89,1569,10:13
7.91,593,10:14
7.94,732,10:15
7.91,515,10:16
7.93,722,10:17
7.92,1109,10:18
7.92,300,10:19
7.91,271,10:20
7.94,387,10:21
7.95,1148,10:22
7.96,357,10:23
7.95,384,10:24
7.96,201,10:25
7.97,318,10:26
8.02,1275,10:27
8.08,1554,10:28
8.13,3473,10:29
8.12,2298,10:30
8.16,2388,10:31
8.19,1763,10:32
8.15,2879,10:33
8.0,1035,10:34
8.0,670,10:35
8.04,416,10:36
8.08,304,10:37
8.09,1547,10:38
8.07,171,10:39
8.06,285,10:40
8.06,584,10:41
8.07,652,10:42
8.09,1318,10:43
8.08,827,10:44
8.08,710,10:45
8.09,395,10:46
8.08,274,10:47
8.07,256,10:48
8.09,707,10:49
8.06,341,10:50
8.07,289,10:51
8.06,200,10:52
8.06,412,10:53
8.06,264,10:54
8.05,443,10:55
8.05,732,10:56
8.02,511,10:57
8.0,371,10:58
8.02,247,10:59
8.03,177,11:00
8.03,247,11:01
8.04,481,11:02
8.03,157,11:03
8.01,287,11:04
8.02,278,11:05
8.02,183,11:06
8.03,295,11:07
8.01,182,11:08
8.02,316,11:09
8.01,910,11:10
8.0,1020,11:11
7.98,540,11:12
8.0,1393,11:13
7.99,704,11:14
7.93,841,11:15
7.96,216,11:16
7.97,248,11:17
7.98,684,11:18
7.99,249,11:19
7.99,416,11:20
8.0,705,11:21
8.05,976,11:22
8.09,2468,11:23
8.08,1267,11:24
8.04,521,11:25
8.04,65,11:26
8.05,184,11:27
8.05,94,11:28
8.05,270,11:29
8.05,255,11:30
8.06,1321,13:01
8.15,3145,13:02
8.23,2223,13:03
8.3,4821,13:04
8.33,3448,13:05
8.32,1944,13:06
8.31,879,13:07
8.31,2254,13:08
8.31,1218,13:09
8.31,355,13:10
8.29,607,13:11
8.3,425,13:12
8.28,443,13:13
8.26,388,13:14
8.25,411,13:15
8.25,771,13:16
8.28,596,13:17
8.27,260,13:18
8.24,243,13:19
8.27,329,13:20
8.2,735,13:21
8.19,752,13:22
8.13,332,13:23
8.1,283,13:24
8.11,504,13:25
8.1,692,13:26
8.15,287,13:27
8.13,110,13:28
8.12,264,13:29
8.14,384,13:30
8.16,404,13:31
8.11,751,13:32
8.11,195,13:33
8.09,610,13:34
8.09,253,13:35
8.08,521,13:36
8.08,377,13:37
8.12,229,13:38
8.24,1328,13:39
8.28,3201,13:40
8.19,2047,13:41
8.25,629,13:42
8.24,982,13:43
8.25,609,13:44
8.23,504,13:45
8.18,243,13:46
8.2,286,13:47
8.23,131,13:48
8.24,149,13:49
8.23,208,13:50
8.23,339,13:51
8.24,244,13:52
8.22,237,13:53
8.2,160,13:54
8.21,51,13:55
8.2,166,13:56
8.19,87,13:57
8.18,706,13:58
8.17,24,13:59
8.12,85,14:00
8.13,246,14:01
8.13,185,14:02
8.15,296,14:03
8.15,270,14:04
8.15,562,14:05
8.15,225,14:06
8.13,285,14:07
8.14,204,14:08
8.12,362,14:09
8.13,742,14:10
8.12,114,14:11
8.14,335,14:12
8.13,251,14:13
8.12,397,14:14
8.11,298,14:15
8.11,409,14:16
8.12,161,14:17
8.12,400,14:18
8.13,135,14:19
8.13,274,14:20
8.12,128,14:21
8.11,319,14:22
8.1,528,14:23
8.03,1669,14:24
8.08,981,14:25
8.09,419,14:26
8.1,60,14:27
8.05,307,14:28
8.06,731,14:29
8.07,224,14:30
8.07,248,14:31
8.1,1274,14:32
8.11,145,14:33
8.09,425,14:34
8.1,130,14:35
8.09,216,14:36
8.08,390,14:37
8.08,1138,14:38
8.06,1147,14:39
8.07,457,14:40
8.06,445,14:41
8.05,710,14:42
8.06,593,14:43
8.06,272,14:44
8.08,323,14:45
8.07,265,14:46
8.07,437,14:47
8.07,1584,14:48
8.06,822,14:49
8.06,1038,14:50
8.04,3041,14:51
8.03,1024,14:52
8.03,1234,14:53
8.02,791,14:54
8.02,3227,14:55
8.02,1673,14:56
8.03,2547,14:57
8.04,76,14:58
8.04,0,14:59
8.04,3127,15:00
