price,vol,time
3.51,71001,09:31
3.49,23571,09:32
3.5,9361,09:33
3.52,10097,09:34
3.56,5752,09:35
3.52,10634,09:36
3.53,5632,09:37
3.49,16200,09:38
3.5,8630,09:39
3.52,5868,09:40
3.52,5430,09:41
3.52,3219,09:42
3.52,3834,09:43
3.51,1552,09:44
3.51,5545,09:45
3.49,10158,09:46
3.48,7250,09:47
3.5,10746,09:48
3.5,2812,09:49
3.48,3053,09:50
3.48,4261,09:51
3.48,2934,09:52
3.5,2524,09:53
3.5,2667,09:54
3.5,2042,09:55
3.5,1537,09:56
3.52,3740,09:57
3.52,1449,09:58
3.52,3664,09:59
3.51,1804,10:00
3.51,1190,10:01
3.53,908,10:02
3.52,1169,10:03
3.52,1785,10:04
3.53,3779,10:05
3.52,2993,10:06
3.52,2717,10:07
3.51,2227,10:08
3.51,767,10:09
3.51,3011,10:10
3.5,1432,10:11
3.5,1715,10:12
3.5,1233,10:13
3.5,1321,10:14
3.5,1501,10:15
3.49,1058,10:16
3.49,1178,10:17
3.5,1098,10:18
3.5,974,10:19
3.5,782,10:20
3.5,634,10:21
3.52,737,10:22
3.51,1280,10:23
3.52,759,10:24
3.51,405,10:25
3.51,746,10:26
3.52,302,10:27
3.52,624,10:28
3.51,1280,10:29
3.5,1049,10:30
3.51,956,10:31
3.5,781,10:32
3.51,565,10:33
3.49,3666,10:34
3.5,1419,10:35
3.49,1855,10:36
3.49,1500,10:37
3.5,973,10:38
3.5,882,10:39
3.5,506,10:40
3.5,1104,10:41
3.61,15104,10:42
3.58,7120,10:43
3.6,4941,10:44
3.55,5702,10:45
3.6,2382,10:46
3.58,3141,10:47
3.56,1550,10:48
3.56,1296,10:49
3.56,264,10:50
3.56,2292,10:51
3.56,464,10:52
3.54,3299,10:53
3.54,457,10:54
3.55,543,10:55
3.56,785,10:56
3.55,1610,10:57
3.55,630,10:58
3.54,1067,10:59
3.55,758,11:00
3.55,622,11:01
3.53,1007,11:02
3.54,695,11:03
3.54,463,11:04
3.54,694,11:05
3.53,1591,11:06
3.54,784,11:07
3.54,709,11:08
3.53,202,11:09
3.53,140,11:10
3.53,409,11:11
3.53,919,11:12
3.53,32,11:13
3.53,502,11:14
3.53,450,11:15
3.53,1094,11:16
3.52,188,11:17
3.52,618,11:18
3.52,360,11:19
3.52,701,11:20
3.53,516,11:21
3.52,887,11:22
3.53,375,11:23
3.53,1267,11:24
3.54,458,11:25
3.54,671,11:26
3.54,257,11:27
3.54,94,11:28
3.54,316,11:29
3.54,177,11:30
3.55,1882,13:01
3.54,984,13:02
3.55,316,13:03
3.55,503,13:04
3.55,691,13:05
3.56,433,13:06
3.56,705,13:07
3.55,754,13:08
3.55,703,13:09
3.53,690,13:10
3.53,1093,13:11
3.54,159,13:12
3.54,700,13:13
3.54,195,13:14
3.53,551,13:15
3.54,397,13:16
3.53,662,13:17
3.53,576,13:18
3.53,340,13:19
3.53,111,13:20
3.53,181,13:21
3.53,353,13:22
3.52,1306,13:23
3.52,825,13:24
3.52,898,13:25
3.52,2733,13:26
3.51,1418,13:27
3.51,1521,13:28
3.51,470,13:29
3.5,2234,13:30
3.5,515,13:31
3.5,945,13:32
3.51,445,13:33
3.5,2134,13:34
3.5,1479,13:35
3.51,778,13:36
3.52,591,13:37
3.5,2511,13:38
3.5,759,13:39
3.5,434,13:40
3.51,159,13:41
3.5,1410,13:42
3.5,1293,13:43
3.49,767,13:44
3.5,1278,13:45
3.49,849,13:46
3.49,413,13:47
3.5,425,13:48
3.5,161,13:49
3.5,430,13:50
3.5,2034,13:51
3.5,470,13:52
3.51,101,13:53
3.51,142,13:54
3.51,161,13:55
3.5,689,13:56
3.5,1060,13:57
3.49,1252,13:58
3.49,279,13:59
3.5,1247,14:00
3.5,859,14:01
3.5,394,14:02
3.5,864,14:03
3.51,56,14:04
3.51,752,14:05
3.51,1420,14:06
3.51,506,14:07
3.51,376,14:08
3.51,402,14:09
3.51,1158,14:10
3.51,279,14:11
3.51,88,14:12
3.51,2089,14:13
3.5,489,14:14
3.51,640,14:15
3.5,420,14:16
3.51,355,14:17
3.51,1059,14:18
3.51,237,14:19
3.51,808,14:20
3.5,929,14:21
3.51,316,14:22
3.51,857,14:23
3.5,641,14:24
3.51,762,14:25
3.51,214,14:26
3.51,435,14:27
3.5,1463,14:28
3.51,2108,14:29
3.52,516,14:30
3.52,174,14:31
3.52,496,14:32
3.52,611,14:33
3.52,315,14:34
3.52,817,14:35
3.52,1976,14:36
3.53,201,14:37
3.52,522,14:38
3.52,2524,14:39
3.53,756,14:40
3.52,1653,14:41
3.52,1986,14:42
3.52,1213,14:43
3.51,1817,14:44
3.52,1012,14:45
3.52,262,14:46
3.51,881,14:47
3.52,1448,14:48
3.51,2017,14:49
3.51,4887,14:50
3.5,2006,14:51
3.5,3227,14:52
3.5,2382,14:53
3.5,1691,14:54
3.51,2892,14:55
3.51,3127,14:56
3.51,6910,14:57
3.51,0,14:58
3.51,0,14:59
3.51,6458,15:00
